#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
lawyer;Lawyer;;;;;;;;;;;;;x
lawyer_desc;This character has a formal degree in law from a major university.;;;;;;;;;;;;;x
economist;Economist;;;;;;;;;;;;;x
economist_desc;This character has a formal degree in business and economics from a major university.;;;;;;;;;;;;;x
physician;Doctor;;;;;;;;;;;;;x
physician_desc;This character has a medical doctorate from a major university.;;;;;;;;;;;;;x
scientist;Scientist;;;;;;;;;;;;;x
scientist_desc;This character has a degree in the sciences from a major university.;;;;;;;;;;;;;x
fake_lawyer;Legal Fraud;;;;;;;;;;;;;x
fake_lawyer_desc;This character claims to be an accredited lawyer, but in reality knows almost nothing about the law or its practice.;;;;;;;;;;;;;x
fake_economist;Hack Economist;;;;;;;;;;;;;x
fake_economist_desc;This character claims to be an accredited economist, but in reality understands nearly nothing about the subject.;;;;;;;;;;;;;x
fake_physician;Quack;;;;;;;;;;;;;x
fake_physician_desc;This character claims to be an accredited physician, but in fact knows almost nothing about medicine, rejecting the germ theoory of disease and pushing snake-oil cures.;;;;;;;;;;;;;x
fake_scientist;Crank;;;;;;;;;;;;;x
fake_scientist_desc;This character claims to be an accredited scientist, but in fact knows almost nothing about their chosen field of research.;;;;;;;;;;;;;x
university_of_the_confederation;University of the Confederation;;;;;;;;;;;;;x
university_of_the_confederation_desc;Founded in 2607, the University of the Confederation was the single most prestigious institute of learning in the Terran Confederation throughout most of its history. The University operates out of seven campuses in Tokyo, San Fransisco, Buenos Aires, Paris, Mumbai, Hong Kong, and Alexandria.;;;;;;;;;;;;;x
university_of_the_confederation_leader_desc;Rector-President;;;;;;;;;;;;;x
university_of_the_confederation_rank_1_male;Student;;;;;;;;;;;;;x
university_of_the_confederation_rank_1_female;Student;;;;;;;;;;;;;x
university_of_the_confederation_rank_2_male;Associate;;;;;;;;;;;;;x
university_of_the_confederation_rank_2_female;Associate;;;;;;;;;;;;;x
university_of_the_confederation_rank_3_male;Professor;;;;;;;;;;;;;x
university_of_the_confederation_rank_3_female;Professor;;;;;;;;;;;;;x
university_of_the_confederation_rank_4_male;Rector-President;;;;;;;;;;;;;x
university_of_the_confederation_rank_4_female;Rector-President;;;;;;;;;;;;;x
university_of_huangjing;University of Huangjing;;;;;;;;;;;;;x
university_of_huangjing_desc;Founded in 2755 as a state institution of the Republic of Xingjie, the University of Huangjing is one of the most prestigious academies in the known worlds.;;;;;;;;;;;;;x
university_of_huangjing_leader_desc;Rector-President;;;;;;;;;;;;;x
university_of_huangjing_rank_1_male;Student;;;;;;;;;;;;;x
university_of_huangjing_rank_1_female;Student;;;;;;;;;;;;;x
university_of_huangjing_rank_2_male;Associate;;;;;;;;;;;;;x
university_of_huangjing_rank_2_female;Associate;;;;;;;;;;;;;x
university_of_huangjing_rank_3_male;Professor;;;;;;;;;;;;;x
university_of_huangjing_rank_3_female;Professor;;;;;;;;;;;;;x
university_of_huangjing_rank_4_male;Rector-President;;;;;;;;;;;;;x
university_of_huangjing_rank_4_female;Rector-President;;;;;;;;;;;;;x
currency_name_university_of_huangjing;Progress;;;;;;;;;;;;;x
university_of_encrucijada;University of Encrucijada;;;;;;;;;;;;;x
university_of_encrucijada_desc;The University of Encrucijada is the most prominent institute of learning in Tierra Celeste, and one of the most prestigious in the known worlds, attracting the children of elites from across human space.;;;;;;;;;;;;;x
university_of_encrucijada_leader_desc;Rector-President;;;;;;;;;;;;;x
university_of_encrucijada_rank_1_male;Student;;;;;;;;;;;;;x
university_of_encrucijada_rank_1_female;Student;;;;;;;;;;;;;x
university_of_encrucijada_rank_2_male;Associate;;;;;;;;;;;;;x
university_of_encrucijada_rank_2_female;Associate;;;;;;;;;;;;;x
university_of_encrucijada_rank_3_male;Professor;;;;;;;;;;;;;x
university_of_encrucijada_rank_3_female;Professor;;;;;;;;;;;;;x
university_of_encrucijada_rank_4_male;Rector-President;;;;;;;;;;;;;x
university_of_encrucijada_rank_4_female;Rector-President;;;;;;;;;;;;;x
currency_name_university_of_encrucijada;Progress;;;;;;;;;;;;;x
university_of_makkat_al_jadiida;University of Makkat al-Jadiida;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_desc;The University of Makkat al-Jadiida is the most prominent and one of the most prestigious in known space. It is especially well known as the birthplace of the modern Cyberneticist philosophy.;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_leader_desc;Rector-President;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_1_male;Student;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_1_female;Student;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_2_male;Associate;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_2_female;Associate;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_3_male;Professor;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_3_female;Professor;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_4_male;Rector-President;;;;;;;;;;;;;x
university_of_makkat_al_jadiida_rank_4_female;Rector-President;;;;;;;;;;;;;x
currency_name_university_of_makkat_al_jadiida;Progress;;;;;;;;;;;;;x
university_of_nyota_mwisho;University of Nyota 'Mwisho;;;;;;;;;;;;;x
university_of_nyota_mwisho_desc;The University of Nyota 'Mwisho is the most prominent institute of learning in Zenye Nyota Angani, and one of the most prestigious in the known worlds, attracting the children of elites from across human space.;;;;;;;;;;;;;x
university_of_nyota_mwisho_leader_desc;Rector-President;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_1_male;Student;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_1_female;Student;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_2_male;Associate;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_2_female;Associate;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_3_male;Professor;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_3_female;Professor;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_4_male;Rector-President;;;;;;;;;;;;;x
university_of_nyota_mwisho_rank_4_female;Rector-President;;;;;;;;;;;;;x
currency_name_university_of_nyota_mwisho;Progress;;;;;;;;;;;;;x
university_of_armstrong;University of Armstrong;;;;;;;;;;;;;x
university_of_armstrong_desc;The University of Armstrong is the most prominent institute of learning in the Frontier, and one of the most prestigious in the known worlds, attracting the children of elites from across human space.;;;;;;;;;;;;;x
university_of_armstrong_leader_desc;Rector-President;;;;;;;;;;;;;x
university_of_armstrong_rank_1_male;Student;;;;;;;;;;;;;x
university_of_armstrong_rank_1_female;Student;;;;;;;;;;;;;x
university_of_armstrong_rank_2_male;Associate;;;;;;;;;;;;;x
university_of_armstrong_rank_2_female;Associate;;;;;;;;;;;;;x
university_of_armstrong_rank_3_male;Professor;;;;;;;;;;;;;x
university_of_armstrong_rank_3_female;Professor;;;;;;;;;;;;;x
university_of_armstrong_rank_4_male;Rector-President;;;;;;;;;;;;;x
university_of_armstrong_rank_4_female;Rector-President;;;;;;;;;;;;;x
currency_name_university_of_armstrong;Progress;;;;;;;;;;;;;x
university_of_tereshkova;University of Tereshkova;;;;;;;;;;;;;x
